geoid_o,geoid_d,visitor_flows,pop_flows,lat_o,lng_o,lat_d,lng_d,county_o,county_d,pop_o,pop_d,eigen_centrality_o,eigen_centrality_d
6001,6001,138100.55172413794,3517027.689655172,37.650546842122445,-121.91788544949588,37.650546842122445,-121.91788544949588,Alameda County,Alameda County,1680380.0,1680380.0,0.0006644723397432323,0.0006644723397432323
6001,6003,17.275862068965516,434.0344827586207,37.650546842122445,-121.91788544949588,38.59725063434423,-119.8206530334338,Alameda County,Alpine County,1680380.0,1204.0,0.0006644723397432323,3.420841261244841e-06
6001,6005,53.82758620689655,1385.9655172413793,37.650546842122445,-121.91788544949588,38.44638950030805,-120.65111562927252,Alameda County,Amador County,1680380.0,40532.0,0.0006644723397432323,1.1319582216213803e-05
6001,6007,61.03448275862069,1543.344827586207,37.650546842122445,-121.91788544949588,39.66692936367094,-121.60067173183134,Alameda County,Butte County,1680380.0,210135.0,0.0006644723397432323,6.628550112349297e-05
6001,6009,174.3448275862069,4508.103448275862,37.650546842122445,-121.91788544949588,38.20460680352815,-120.55413209741344,Alameda County,Calaveras County,1680380.0,45346.0,0.0006644723397432323,2.761562390286513e-05
6001,6011,12.448275862068966,316.2758620689655,37.650546842122445,-121.91788544949588,39.177573134127535,-122.23702845533448,Alameda County,Colusa County,1680380.0,21858.0,0.0006644723397432323,1.2679700429046808e-05
6001,6013,5103.551724137931,130296.06896551725,37.650546842122445,-121.91788544949588,37.92341874155632,-121.95121244528308,Alameda County,Contra Costa County,1680380.0,1165986.0,0.0006644723397432323,0.0003236588649695946
6001,6015,9.586206896551724,246.3103448275862,37.650546842122445,-121.91788544949588,41.7449423699455,-123.9578013579158,Alameda County,Del Norte County,1680380.0,27601.0,0.0006644723397432323,3.745093860944327e-05
6001,6017,409.37931034482756,10484.206896551725,37.650546842122445,-121.91788544949588,38.778737973176135,-120.5246469276132,Alameda County,El Dorado County,1680380.0,191220.0,0.0006644723397432323,0.00048459363175881124
6001,6019,153.82758620689654,3934.793103448276,37.650546842122445,-121.91788544949588,36.75817909995374,-119.64931992072788,Alameda County,Fresno County,1680380.0,1009503.0,0.0006644723397432323,0.0007141230704018371
6001,6021,15.482758620689655,395.0,37.650546842122445,-121.91788544949588,39.59840476989015,-122.39220680724118,Alameda County,Glenn County,1680380.0,28896.0,0.0006644723397432323,1.6685673542997638e-05
6001,6023,45.96551724137931,1180.896551724138,37.650546842122445,-121.91788544949588,40.70500910443826,-123.91581945049178,Alameda County,Humboldt County,1680380.0,136261.0,0.0006644723397432323,0.0001415870325517763
6001,6025,3.6206896551724137,88.58620689655173,37.650546842122445,-121.91788544949588,33.039505999919136,-115.3653197293723,Alameda County,Imperial County,1680380.0,179595.0,0.0006644723397432323,8.57302588023176e-05
6001,6027,4.9655172413793105,124.17241379310344,37.650546842122445,-121.91788544949588,36.51112680806087,-117.41078968308284,Alameda County,Inyo County,1680380.0,19001.0,0.0006644723397432323,0.00043580646903096165
6001,6029,112.17241379310344,2880.2758620689656,37.650546842122445,-121.91788544949588,35.34284876287472,-118.72990002272375,Alameda County,Kern County,1680380.0,905828.0,0.0006644723397432323,0.0030075540588557995
6001,6031,25.379310344827587,653.1724137931035,37.650546842122445,-121.91788544949588,36.07536098867834,-119.81550249362245,Alameda County,Kings County,1680380.0,152790.0,0.0006644723397432323,0.0001025466082569256
6001,6033,65.06896551724138,1673.2758620689656,37.650546842122445,-121.91788544949588,39.09964534019901,-122.75318391622451,Alameda County,Lake County,1680380.0,68195.0,0.0006644723397432323,2.2859400883425698e-05
6001,6035,6.655172413793103,174.72413793103448,37.650546842122445,-121.91788544949588,40.67359039032007,-120.5943328310108,Alameda County,Lassen County,1680380.0,32317.0,0.0006644723397432323,2.0771953985224748e-05
6001,6037,603.3103448275862,15457.620689655172,37.650546842122445,-121.91788544949588,34.19800147820897,-118.26101696970832,Alameda County,Los Angeles County,1680380.0,9992236.0,0.0006644723397432323,0.9999999999999999
6001,6039,51.137931034482754,1313.2068965517242,37.650546842122445,-121.91788544949588,37.21803147751612,-119.76264813255864,Alameda County,Madera County,1680380.0,156343.0,0.0006644723397432323,0.00033432937617840604
